Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Customer Name
Second Class,Consumer,United States,Chicago,Illinois,60653.0,Central,Office Supplies,Storage,60.416,2,0.2,6.0416,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Technology,Copiers,299.99,1,0.0,89.997,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Paper,192.16,4,0.0,92.2368,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Technology,Phones,242.624,8,0.2,27.2952,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Storage,46.74,3,0.0,11.685,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Technology,Accessories,174.95,5,0.0,12.2465,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Binders,100.704,6,0.2,37.764,unknown
Same Day,Home Office,United States,Roseville,Michigan,48066.0,Central,Office Supplies,Paper,368.91,9,0.0,180.7659,unknown
Same Day,Home Office,United States,Roseville,Michigan,48066.0,Central,Office Supplies,Binders,8.02,1,0.0,3.7694,unknown
Same Day,Home Office,United States,Roseville,Michigan,48066.0,Central,Office Supplies,Storage,171.04,4,0.0,44.4704,unknown
Standard Class,Home Office,United States,Fayetteville,Arkansas,72701.0,South,Office Supplies,Paper,19.44,3,0.0,9.3312,unknown
Standard Class,Consumer,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Binders,13.092,4,0.7,-10.0372,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Appliances,122.94,3,0.0,30.735,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Binders,35.448,7,0.2,12.8499,unknown
Standard Class,Consumer,United States,Dover,Delaware,19901.0,East,Technology,Phones,19.98,2,0.0,5.1948,unknown
Standard Class,Consumer,United States,Aurora,Illinois,60505.0,Central,Technology,Phones,2003.168,4,0.2,250.396,unknown
Standard Class,Consumer,United States,Aurora,Illinois,60505.0,Central,Office Supplies,Art,9.344,2,0.2,3.1536,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Chairs,2563.056,8,0.1,313.2624,unknown
Standard Class,Corporate,United States,El Cajon,California,92020.0,West,Furniture,Chairs,387.136,4,0.2,4.8392,unknown
Second Class,Home Office,United States,Springfield,Ohio,45503.0,East,Office Supplies,Art,3.424,1,0.2,0.2996,unknown
Standard Class,Corporate,United States,Mount Vernon,New York,10550.0,East,Office Supplies,Storage,1085.42,7,0.0,282.2092,unknown
Standard Class,Home Office,United States,Lakewood,Ohio,44107.0,East,Office Supplies,Paper,43.056,9,0.2,15.6078,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Office Supplies,Binders,3.762,3,0.7,-2.7588,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Office Supplies,Binders,34.86,2,0.7,-26.726,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Office Supplies,Storage,432.456,3,0.2,32.4342,unknown
Standard Class,Consumer,United States,Columbus,Georgia,31907.0,South,Office Supplies,Storage,675.06,3,0.0,87.7578,unknown
First Class,Corporate,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Envelopes,65.232,3,0.2,22.0158,unknown
First Class,Corporate,United States,Jacksonville,North Carolina,28540.0,South,Furniture,Chairs,207.0,3,0.2,25.875,unknown
Second Class,Home Office,United States,Saint Charles,Illinois,60174.0,Central,Technology,Accessories,637.44,8,0.2,135.456,unknown
Second Class,Home Office,United States,Saint Charles,Illinois,60174.0,Central,Furniture,Furnishings,51.756,3,0.6,-33.6414,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Office Supplies,Paper,31.104,6,0.2,10.8864,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Office Supplies,Art,47.96,5,0.2,4.1965,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Technology,Accessories,158.928,7,0.2,41.7186,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Office Supplies,Appliances,211.248,6,0.2,15.8436,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Office Supplies,Supplies,5.552,2,0.2,-1.041,unknown
Standard Class,Home Office,United States,Miami,Florida,33180.0,South,Office Supplies,Labels,2.952,1,0.2,0.9963,unknown
Standard Class,Consumer,United States,Troy,Ohio,45373.0,East,Office Supplies,Binders,10.332,3,0.7,-7.5768,unknown
Standard Class,Corporate,United States,Seattle,Washington,98103.0,West,Office Supplies,Binders,18.368,4,0.2,5.9696,unknown
Standard Class,Consumer,United States,New York City,New York,10011.0,East,Technology,Phones,299.9,2,0.0,74.975,unknown
Standard Class,Corporate,United States,Arlington,Virginia,22204.0,South,Office Supplies,Envelopes,26.55,9,0.0,12.744,unknown
Standard Class,Corporate,United States,Arlington,Virginia,22204.0,South,Technology,Accessories,111.98,2,0.0,26.8752,unknown
Standard Class,Corporate,United States,Charlotte,North Carolina,28205.0,South,Furniture,Furnishings,4.928,2,0.2,0.7392,unknown
Standard Class,Corporate,United States,Charlotte,North Carolina,28205.0,South,Office Supplies,Labels,11.784,3,0.2,4.2717,unknown
Standard Class,Consumer,United States,Roseville,California,95661.0,West,Office Supplies,Art,7.98,3,0.0,2.0748,unknown
Standard Class,Consumer,United States,Detroit,Michigan,48234.0,Central,Office Supplies,Envelopes,180.96,2,0.0,81.432,unknown
Standard Class,Corporate,United States,Los Angeles,California,90036.0,West,Technology,Accessories,1649.95,5,0.0,659.98,unknown
Standard Class,Corporate,United States,Los Angeles,California,90036.0,West,Furniture,Chairs,362.352,3,0.2,45.294,unknown
Second Class,Home Office,United States,San Francisco,California,94110.0,West,Technology,Phones,73.584,2,0.2,8.2782,unknown
Standard Class,Consumer,United States,Bakersfield,California,93309.0,West,Furniture,Tables,486.368,4,0.2,36.4776,unknown
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Paper,32.4,5,0.0,15.552,unknown
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Binders,54.816,7,0.0,19.2556,unknown
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Binders,77.56,2,0.0,35.6776,unknown
Same Day,Home Office,United States,San Francisco,California,94122.0,West,Office Supplies,Art,37.17,9,0.0,11.151,unknown
Standard Class,Consumer,United States,Houston,Texas,77036.0,Central,Office Supplies,Storage,137.352,3,0.2,8.5845,unknown
Standard Class,Consumer,United States,Houston,Texas,77036.0,Central,Furniture,Tables,376.509,3,0.3,-43.0296,unknown
Standard Class,Consumer,United States,Columbus,Georgia,31907.0,South,Furniture,Furnishings,62.72,4,0.0,24.4608,unknown
Standard Class,Consumer,United States,Columbus,Georgia,31907.0,South,Technology,Phones,2939.93,7,0.0,764.3818,unknown
Standard Class,Home Office,United States,League City,Texas,77573.0,Central,Furniture,Chairs,512.358,3,0.3,-14.6388,unknown
Standard Class,Home Office,United States,League City,Texas,77573.0,Central,Office Supplies,Fasteners,3.488,2,0.2,0.5668,unknown
Standard Class,Home Office,United States,League City,Texas,77573.0,Central,Office Supplies,Art,22.288,7,0.2,3.9004,unknown
Standard Class,Home Office,United States,League City,Texas,77573.0,Central,Office Supplies,Paper,16.032,3,0.2,5.6112,unknown
Standard Class,Consumer,United States,Burlington,North Carolina,27217.0,South,Office Supplies,Art,1.752,1,0.2,0.1533,unknown
Standard Class,Consumer,United States,Burlington,North Carolina,27217.0,South,Office Supplies,Art,20.992,8,0.2,2.3616,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Storage,11.21,1,0.0,3.363,unknown
First Class,Consumer,United States,Dallas,Texas,75220.0,Central,Office Supplies,Art,45.04,2,0.2,4.504,unknown
Standard Class,Consumer,United States,Houston,Texas,77095.0,Central,Office Supplies,Binders,15.624,2,0.8,-24.9984,unknown
Standard Class,Consumer,United States,Long Beach,New York,11561.0,East,Office Supplies,Appliances,8.74,2,0.0,2.2724,unknown
Standard Class,Consumer,United States,Long Beach,New York,11561.0,East,Office Supplies,Paper,44.75,5,0.0,20.585,unknown
First Class,Home Office,United States,Hialeah,Florida,33012.0,South,Office Supplies,Storage,61.68,5,0.2,5.397,unknown
First Class,Home Office,United States,Hialeah,Florida,33012.0,South,Technology,Phones,158.376,3,0.2,13.8579,unknown
Second Class,Corporate,United States,Aurora,Illinois,60505.0,Central,Office Supplies,Binders,2.864,4,0.8,-4.5824,unknown
Second Class,Corporate,United States,Aurora,Illinois,60505.0,Central,Office Supplies,Binders,94.192,7,0.8,-164.836,unknown
Standard Class,Consumer,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Paper,143.7,3,0.0,68.976,unknown
Standard Class,Consumer,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Paper,6.48,1,0.0,3.1104,unknown
Standard Class,Consumer,United States,New York City,New York,10024.0,East,Technology,Accessories,7.88,4,0.0,2.5216,unknown
First Class,Consumer,United States,Andover,Massachusetts,1810.0,East,Office Supplies,Storage,11.21,1,0.0,3.363,unknown
First Class,Consumer,United States,Andover,Massachusetts,1810.0,East,Furniture,Chairs,354.9,5,0.0,88.725,unknown
First Class,Consumer,United States,Andover,Massachusetts,1810.0,East,Office Supplies,Paper,17.94,3,0.0,8.7906,unknown
First Class,Consumer,United States,Andover,Massachusetts,1810.0,East,Office Supplies,Binders,51.8,4,0.0,23.31,unknown
Second Class,Home Office,United States,Newark,Delaware,19711.0,East,Office Supplies,Binders,299.52,9,0.0,149.76,unknown
Standard Class,Consumer,United States,Arlington,Virginia,22204.0,South,Office Supplies,Art,7.7,2,0.0,3.157,unknown
Standard Class,Corporate,United States,Decatur,Alabama,35601.0,South,Office Supplies,Paper,23.92,4,0.0,11.7208,unknown
Standard Class,Corporate,United States,Decatur,Alabama,35601.0,South,Technology,Accessories,498.0,5,0.0,184.26,unknown
Standard Class,Corporate,United States,Hesperia,California,92345.0,West,Furniture,Chairs,436.704,6,0.2,-38.2116,unknown
Standard Class,Consumer,United States,Chesapeake,Virginia,23320.0,South,Office Supplies,Paper,32.4,5,0.0,15.552,unknown
First Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Appliances,61.44,3,0.0,16.5888,unknown
Standard Class,Consumer,United States,Huntsville,Alabama,35810.0,South,Office Supplies,Storage,73.36,7,0.0,19.8072,unknown
Standard Class,Consumer,United States,Knoxville,Tennessee,37918.0,South,Office Supplies,Labels,59.2,5,0.2,22.2,unknown
Standard Class,Consumer,United States,Knoxville,Tennessee,37918.0,South,Furniture,Furnishings,32.952,3,0.2,6.5904,unknown
Standard Class,Consumer,United States,Knoxville,Tennessee,37918.0,South,Furniture,Chairs,218.376,3,0.2,-10.9188,unknown
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841.0,East,Furniture,Furnishings,31.4,5,0.0,13.188,unknown
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841.0,East,Furniture,Furnishings,9.48,1,0.0,3.792,unknown
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841.0,East,Technology,Phones,54.816,10,0.0,58.66,unknown
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841.0,East,Furniture,Furnishings,24.3,5,0.0,10.449,unknown
Standard Class,Corporate,United States,Lawrence,Massachusetts,1841.0,East,Office Supplies,Paper,6.48,1,0.0,3.1104,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Furniture,Furnishings,32.448,2,0.2,7.3008,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Binders,26.388,4,0.7,-17.592,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Furniture,Tables,373.47,5,0.4,-112.041,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Binders,64.2,5,0.7,-44.94,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Fasteners,8.0,2,0.2,2.8,unknown
Standard Class,Consumer,United States,Athens,Georgia,30605.0,South,Furniture,Furnishings,186.54,3,0.0,41.0388,unknown
Standard Class,Consumer,United States,Great Falls,Montana,59405.0,West,Office Supplies,Storage,87.08,7,0.0,24.3824,unknown
Standard Class,Consumer,United States,Great Falls,Montana,59405.0,West,Technology,Phones,105.584,2,0.2,9.2386,unknown
Standard Class,Consumer,United States,Great Falls,Montana,59405.0,West,Technology,Accessories,217.44,6,0.0,91.3248,unknown
Second Class,Consumer,United States,El Paso,Texas,79907.0,Central,Office Supplies,Art,31.744,2,0.2,3.968,unknown
Second Class,Consumer,United States,El Paso,Texas,79907.0,Central,Office Supplies,Appliances,5.432,2,0.8,-13.58,unknown
Second Class,Consumer,United States,El Paso,Texas,79907.0,Central,Furniture,Tables,913.43,5,0.3,-169.637,unknown
Second Class,Consumer,United States,El Paso,Texas,79907.0,Central,Office Supplies,Storage,372.144,3,0.2,27.9108,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Technology,Phones,604.768,4,0.2,60.4768,unknown
Second Class,Corporate,United States,Santa Clara,California,95051.0,West,Office Supplies,Supplies,27.36,4,0.0,7.3872,unknown
Second Class,Corporate,United States,Santa Clara,California,95051.0,West,Office Supplies,Paper,20.56,2,0.0,9.6632,unknown
Second Class,Corporate,United States,Santa Clara,California,95051.0,West,Office Supplies,Binders,83.92,5,0.2,31.47,unknown
Standard Class,Consumer,United States,Los Angeles,California,90049.0,West,Furniture,Tables,902.712,3,0.2,33.8517,unknown
Standard Class,Home Office,United States,Fresno,California,93727.0,West,Furniture,Bookcases,120.666,2,0.15,21.294,unknown
First Class,Consumer,United States,Fort Worth,Texas,76106.0,Central,Office Supplies,Binders,4.984,1,0.8,-8.4728,unknown
Standard Class,Home Office,United States,Seattle,Washington,98105.0,West,Furniture,Furnishings,82.26,3,0.0,33.7266,unknown
First Class,Consumer,United States,San Francisco,California,94110.0,West,Office Supplies,Storage,29.74,1,0.0,4.461,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Appliances,87.36,6,0.0,23.5872,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Binders,56.16,6,0.2,17.55,unknown
Standard Class,Corporate,United States,Pompano Beach,Florida,33068.0,South,Office Supplies,Appliances,64.384,1,0.2,8.048,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Storage,64.784,1,0.2,-14.5764,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Paper,15.552,3,0.2,5.6376,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Envelopes,223.888,7,0.2,69.965,unknown
Second Class,Consumer,United States,Chicago,Illinois,60653.0,Central,Office Supplies,Paper,10.896,3,0.2,3.405,unknown
Second Class,Consumer,United States,San Francisco,California,94109.0,West,Technology,Phones,84.784,2,0.2,-20.1362,unknown
Standard Class,Corporate,United States,Houston,Texas,77036.0,Central,Furniture,Chairs,241.5,4,0.3,0.0,unknown
First Class,Home Office,United States,Shelton,Connecticut,6484.0,East,Technology,Accessories,59.97,3,0.0,14.9925,unknown
First Class,Home Office,United States,Shelton,Connecticut,6484.0,East,Office Supplies,Paper,13.36,2,0.0,6.4128,unknown
Standard Class,Corporate,United States,Oakland,California,94601.0,West,Office Supplies,Binders,11.808,3,0.2,4.1328,unknown
Standard Class,Consumer,United States,Manchester,Connecticut,6040.0,East,Office Supplies, Storage ,16.24,1,0.0,2.436,unknown
Standard Class,Consumer,United States,Manchester,Connecticut,6040.0,East,Office Supplies,Storage,77.55,5,0.0,21.714,unknown
Standard Class,Corporate,United States,Orange,New Jersey,7050.0,East,Office Supplies,Appliances,76.12,2,0.0,22.0748,unknown
First Class,Home Office,United States,Akron,Ohio,44312.0,East,Office Supplies,Fasteners,17.184,6,0.2,6.2292,unknown
First Class,Corporate,United States,Los Angeles,California,90032.0,West,Office Supplies,Paper,11.76,2,0.0,5.7624,unknown
Standard Class,Home Office,United States,Danbury,Connecticut,6810.0,East,Furniture,Furnishings,27.46,2,0.0,9.8856,unknown
Second Class,Consumer,United States,Franklin,Massachusetts,2038.0,East,Technology,Phones,137.94,3,0.0,35.8644,unknown
Second Class,Consumer,United States,Franklin,Massachusetts,2038.0,East,Furniture,Furnishings,111.15,5,0.0,48.906,unknown
Second Class,Consumer,United States,Franklin,Massachusetts,2038.0,East,Office Supplies,Appliances,901.95,3,0.0,297.6435,unknown
Second Class,Consumer,United States,Franklin,Massachusetts,2038.0,East,Furniture,Tables,366.009,3,0.3,-47.0583,unknown
Same Day,Consumer,United States,Wilmington,North Carolina,28403.0,South,Office Supplies,Paper,310.688,7,0.2,108.7408,unknown
First Class,Home Office,United States,Houston,Texas,77095.0,Central,Office Supplies,Binders,7.68,5,0.8,-11.52,unknown
Second Class,Home Office,United States,Springfield,Ohio,45503.0,East,Furniture,Chairs,155.372,2,0.3,-35.5136,unknown
Standard Class,Consumer,United States,Glendale,Arizona,85301.0,West,Office Supplies,Storage,10.744,1,0.2,0.8058,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Binders,232.4,5,0.2,78.435,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Chairs,164.646,3,0.1,12.8058,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Paper,22.68,2,0.0,11.1132,unknown
Standard Class,Corporate,United States,Los Angeles,California,90036.0,West,Office Supplies,Paper,105.52,4,0.0,48.5392,unknown
Standard Class,Corporate,United States,Newark,Delaware,19711.0,East,Furniture,Furnishings,83.92,4,0.0,5.8744,unknown
Standard Class,Corporate,United States,Newark,Delaware,19711.0,East,Technology,Accessories,141.9,5,0.0,58.179,unknown
Standard Class,Corporate,United States,Newark,Delaware,19711.0,East,Furniture,Furnishings,39.98,2,0.0,9.1954,unknown
Standard Class,Corporate,United States,Newark,Delaware,19711.0,East,Office Supplies,Art,28.91,7,0.0,8.673,unknown
Standard Class,Corporate,United States,Newark,Delaware,19711.0,East,Office Supplies,Art,174.95,5,0.0,45.487,unknown
Standard Class,Home Office,United States,San Bernardino,California,92404.0,West,Office Supplies,Binders,110.528,4,0.2,38.6848,unknown
Same Day,Corporate,United States,Burlington,North Carolina,27217.0,South,Furniture,Tables,630.024,4,0.4,-199.5076,unknown
Second Class,Consumer,United States,Salem,Virginia,24153.0,South,Office Supplies,Art,27.86,7,0.0,9.1938,unknown
Standard Class,Consumer,United States,Dallas,Texas,75217.0,Central,Furniture,Tables,933.408,4,0.3,-173.3472,unknown
Standard Class,Corporate,United States,Arlington,Texas,76017.0,Central,Office Supplies,Paper,54.816,10,0.2,18.144,unknown
Standard Class,Corporate,United States,Arlington,Texas,76017.0,Central,Technology,Accessories,165.6,3,0.2,-6.21,unknown
Standard Class,Home Office,United States,Marion,Iowa,52302.0,Central,Office Supplies,Paper,106.32,3,0.0,49.9704,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Office Supplies,Binders,147.92,5,0.2,46.225,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Office Supplies,Storage,104.28,3,0.0,26.07,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Furniture,Tables,286.85,1,0.0,63.107,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Furniture,Storage,66.96,4,0.0,2.6784,unknown
First Class,Home Office,United States,Seattle,Washington,98105.0,West,Technology,Accessories,199.98,2,0.0,87.9912,unknown
Standard Class,Consumer,United States,Lakewood,New Jersey,8701.0,East,Technology,Accessories,45.0,3,0.0,4.95,unknown
Standard Class,Consumer,United States,Lakewood,New Jersey,8701.0,East,Office Supplies,Fasteners,17.9,5,0.0,8.771,unknown
Standard Class,Consumer,United States,Lakewood,New Jersey,8701.0,East,Furniture,Furnishings,40.48,2,0.0,17.4064,unknown
Standard Class,Consumer,United States,Lakewood,New Jersey,8701.0,East,Furniture,Bookcases,2154.9,5,0.0,129.294,unknown
First Class,Corporate,United States,Cincinnati,Ohio,45231.0,East,Office Supplies,Binders,18.432,8,0.7,-12.288,unknown
Standard Class,Consumer,United States,Thornton,Colorado,80229.0,West,Office Supplies,Supplies,10.944,2,0.2,0.9576,unknown
First Class,Consumer,United States,Roseville,Michigan,48066.0,Central,Office Supplies,Supplies,4.36,2,0.0,0.1744,unknown
Standard Class,Corporate,United States,Tempe,Arizona,85281.0,West,Technology,Accessories,62.352,6,0.2,-10.9116,unknown
Second Class,Consumer,United States,Reading,Pennsylvania,19601.0,East,Furniture,Furnishings,303.92,5,0.2,-30.392,unknown
Standard Class,Consumer,United States,Apple Valley,Minnesota,55124.0,Central,Office Supplies,Storage,129.3,2,0.0,6.465,unknown
Standard Class,Corporate,United States,Baltimore,Maryland,21215.0,East,Furniture,Furnishings,274.2,10,0.0,112.422,unknown
Second Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Office Supplies,Fasteners,6.048,4,0.2,-1.3608,unknown
Second Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Office Supplies,Paper,6.848,2,0.2,2.14,unknown
Second Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Furniture,Furnishings,9.96,5,0.6,-6.723,unknown
Second Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Office Supplies,Binders,8.552,2,0.8,-13.6832,unknown
Standard Class,Consumer,United States,Las Vegas,Nevada,89115.0,West,Office Supplies,Binders,45.584,11,0.2,16.5242,unknown
Standard Class,Consumer,United States,Cleveland,Ohio,44105.0,East,Technology,Accessories,25.488,2,0.2,4.4604,unknown
Standard Class,Consumer,United States,Seattle,Washington,98105.0,West,Office Supplies,Binders,136.96,4,0.2,51.36,unknown
Second Class,Corporate,United States,Chicago,Illinois,60623.0,Central,Technology,Phones,49.616,2,0.2,4.9616,unknown
Second Class,Home Office,United States,Columbus,Ohio,43229.0,East,Office Supplies,Paper,10.584,3,0.2,3.4398,unknown
Standard Class,Consumer,United States,Tucson,Arizona,85705.0,West,Office Supplies,Paper,84.416,4,0.2,27.4352,unknown
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,Technology,Phones,431.94,2,0.4,-71.99,unknown
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Binders,2.043,1,0.7,-1.4982,unknown
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,Technology,Phones,68.238,3,0.4,-12.5103,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Furniture,Tables,240.744,4,0.3,-13.7568,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Furniture,Furnishings,35.0,4,0.0,14.7,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Furniture,Furnishings,210.68,2,0.0,50.5632,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Furniture,Tables,637.896,3,0.3,-127.5792,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Office Supplies,Paper,43.44,8,0.0,21.2856,unknown
First Class,Corporate,United States,Cranston,Rhode Island,2920.0,East,Office Supplies,Appliances,2.22,1,0.0,0.666,unknown
First Class,Consumer,United States,San Francisco,California,94122.0,West,Technology,Phones,1679.96,5,0.2,125.997,unknown
Standard Class,Corporate,United States,Houston,Texas,77070.0,Central,Furniture,Chairs,344.372,4,0.3,-93.4724,unknown
Standard Class,Corporate,United States,Houston,Texas,77070.0,Central,Office Supplies,Storage,1554.936,3,0.2,77.7468,unknown
STANDARD CLASS,Corporate,United States,Houston,Texas,77070.0,Central,Furniture,Furnishings,127.88,5,0.6,-67.137,unknown
Standard Class,Corporate,United States,Los Angeles,California,90049.0,West,Technology,Phones,222.384,2,0.2,22.2384,unknown
Second Class,Corporate,United States,Chicago,Illinois,60653.0,Central,Furniture,Chairs,106.869,3,0.3,-29.0073,unknown
Second Class,Corporate,United States,Chicago,Illinois,60653.0,Central,Office Supplies,Binders,3.564,3,0.8,-6.237,unknown
Standard Class,Consumer,United States,Houston,Texas,77070.0,Central,Office Supplies,Binders,12.384,3,0.8,-19.8144,unknown
Standard Class,Consumer,United States,Bristol,Connecticut,6010.0,East,Office Supplies,Binders,25.3,5,0.0,11.891,unknown
Standard Class,Consumer,United States,Bristol,Connecticut,6010.0,East,Office Supplies,Storage,95.94,3,0.0,9.594,unknown
Second Class,Consumer,United States,Holland,Michigan,49423.0,Central,Office Supplies,Labels,7.5,2,0.0,3.6,unknown
Standard Class,Home Office,United States,Albuquerque,New Mexico,87105.0,West,Technology,Phones,302.376,3,0.2,22.6782,unknown
Standard Class,Consumer,United States,Louisville,Colorado,80027.0,West,Technology,Accessories,46.688,4,0.2,-2.918,unknown
Standard Class,Consumer,United States,New York City,New York,10024.0,East,Office Supplies,STORAGE,17.94,3,0.0,3.0498,unknown
Standard Class,Consumer,United States,Norwich,Connecticut,6360.0,East,Office Supplies,Appliances,370.14,3,0.0,144.3546,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Office Supplies,Binders,8.928,2,0.2,3.1248,unknown
Standard Class,Corporate,United States,Noblesville,Indiana,46060.0,Central,Furniture,Tables,2678.94,6,0.0,241.1046,unknown
Standard Class,Home Office,United States,Clarksville,Tennessee,37042.0,South,Furniture,Bookcases,387.136,4,0.2,-14.5176,unknown
Standard Class,Home Office,United States,Clarksville,Tennessee,37042.0,South,Technology,Accessories,45.408,2,0.2,11.9196,unknown
Standard Class,Home Office,United States,Clarksville,Tennessee,37042.0,South,Furniture,Furnishings,77.952,3,0.2,-11.6928,unknown
Standard Class,Home Office,United States,Clarksville,Tennessee,37042.0,South,Office Supplies,Labels,3.0,1,0.2,1.05,unknown
Second Class,Consumer,United States,Hollywood,Florida,33021.0,South,Office Supplies,Storage,9.952,1,0.2,0.9952,unknown
Standard Class,CORPORATE,United States,York,Pennsylvania,17403.0,East,Office Supplies,Binders,37.896,4,0.7,-29.0536,unknown
Standard Class,Corporate,United States,York,Pennsylvania,17403.0,East,Office Supplies,Paper,65.584,2,0.2,23.7742,unknown
Standard Class,Home Office,United States,Mesa,Arizona,85204.0,West,Office Supplies,Paper,44.784,1,0.2,16.2342,unknown
Same Day,Corporate,United States,New York City,New York,10024.0,East,Technology,Machines,1035.8,4,0.0,269.308,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Art,5.76,2,0.0,1.6704,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Paper,19.98,2,0.0,8.991,unknown
Standard Class,Consumer,United States,Omaha,Nebraska,68104.0,Central,Technology,Phones,35.98,2,0.0,10.0744,unknown
Standard Class,Corporate,United States,New York City,New York,10024.0,East,Office Supplies,Labels,20.7,2,0.0,9.936,unknown
Standard Class,Consumer,United States,Grand Rapids,Michigan,49505.0,Central,Office Supplies,Binders,83.7,5,0.0,41.013,unknown
Same Day,Consumer,United States,Seattle,Washington,98115.0,West,Furniture,Furnishings,199.8,10,0.0,71.928,unknown
Standard Class,Home Office,United States,Fresno,California,93727.0,West,Office Supplies,Paper,45.68,2,0.0,21.0128,unknown
Standard Class,Home Office,United States,Fresno,California,93727.0,West,Office Supplies,Paper,110.96,2,0.0,53.2608,unknown
Standard Class,Home Office,United States,Fresno,California,93727.0,West,Office Supplies,Paper,11.94,3,0.0,5.97,unknown
Second Class,Consumer,United States,Arlington,Virginia,22204.0,South,Technology,Machines,8749.95,5,0.0,2799.984,unknown
Second Class,Consumer,United States,Arlington,Virginia,22204.0,South,Office Supplies,Binders,36.4,8,0.0,18.2,unknown
